placeid,lat,lon,opened_sunday,State,city,elevation,population,nearest_hotel,nearest_railstation
ChIJe4iEbe3Cs0cRx2lIa1N0H0Y,53.92477,9.38176,0,SH,Steinburg,3,4443,9443.07826405,8677.38613053
ChIJB16fK7GLsUcRS1P-978F60w,53.6052705,10.1172692,0,HH,"Hamburg, Freie und Hansestadt",32,16210,1895.76512214,215.471515807
ChIJmeSkQA54sUcRwhHEZY0RNBc,53.533889,9.6797973,0,NI,Stade,11,31995,8470.20433935,5584.38987972
ChIJhU0BlZ2GsUcRhhbB-x6IZ74,53.5913899,9.87357,0,HH,"Hamburg, Freie und Hansestadt",11,31995,1936.66291597,1747.62032347
ChIJ_49M3UzZs0cRDSv-d0tKtfQ,53.78744,9.42349,1,SH,Steinburg,2,12121,4451.39504475,15922.7213516
ChIJP7I2ixyEsUcRuGRhyW02qwM,53.5877399,9.84996,0,HH,"Hamburg, Freie und Hansestadt",11,31995,2256.28733133,2637.71488692
ChIJ9UvSJ3yLsUcR_fAZiuhCKRc,53.5720299,10.1354224,0,HH,"Hamburg, Freie und Hansestadt",32,16210,2096.10747922,1796.12959006
ChIJ68AlXbVksUcRW-gi3wpHzJk,53.60152,9.47582,0,NI,Stade,17,1568,206.555054192,604.359329121
ChIJJ7FZ5HOLsUcRU1qxEE3UDNE,53.58421,10.14373,0,HH,"Hamburg, Freie und Hansestadt",32,16210,1535.81231589,1385.43219629
ChIJbRi13tiMsUcRK8W-nuwi34k,53.5257099,10.15066,0,HH,"Hamburg, Freie und Hansestadt",32,16210,3617.75515277,1879.46282097
ChIJN5tsnIsVskcRpUB2WPwIt2o,53.92724,10.33019,0,SH,Segeberg,43,9553,2215.42886818,19513.3255583
ChIJbf1L0spksUcReByrFKtNdD0,53.59849,9.4756699,0,NI,Stade,17,1568,170.111818393,282.722759322
ChIJm6D1rwSLsUcRssbZIEaQ5Rs,53.6040331,10.1555638,0,HH,"Hamburg, Freie und Hansestadt",32,16210,678.930535567,116.244602142
ChIJVYPAAFuMsUcRqLSmDCOO9xo,53.5402385,10.1051453,0,HH,"Hamburg, Freie und Hansestadt",32,16210,242.400356543,2033.9067539
ChIJTZ4-UuGOsUcRJ6JilKT1xwc,53.5535092,10.0065651,1,HH,"Hamburg, Freie und Hansestadt",32,16210,109.404990275,79.6324631997
ChIJN_TkTDt-sUcRtZMdI5L5RCg,53.6837692,9.6648899,0,SH,Pinneberg,9,17921,14699.832085,3620.17176817
ChIJkyjPrwSLsUcR3x9dC4JeHFo,53.6040331,10.1555638,0,HH,"Hamburg, Freie und Hansestadt",32,16210,678.930535567,116.244602142
ChIJeYJ1u0vysUcRjYaM908vmXY,53.51048,10.25202,0,SH,Stormarn,42,25261,2615.13520507,245.342829981
ChIJKc8ZRb_3sUcRy3iIGBa1g1g,53.6090998,10.4093126,0,SH,Stormarn,37,432,13538.5021931,9818.81968301
ChIJ_SQnLJ9vsUcRxqDoGOXqVQ4,53.5221455,9.3960072,0,NI,Stade,17,1568,10160.326445,8074.25385739
ChIJuVakNcaIsUcRSB20uHHpWuI,53.59276,9.98919,0,HH,"Hamburg, Freie und Hansestadt",29,71439,976.112188969,454.205466273
ChIJ03KKa4GKsUcRfdqy15rwmr0,53.649459,10.1636451,0,HH,"Hamburg, Freie und Hansestadt",44,30103,4800.10313862,110.27422941
ChIJj8f4QFoJskcRgIz9sqaOXeA,53.8651497,10.684815,0,SH,"Lübeck, Hansestadt",11,19722,47.1947099107,18913.8942763
ChIJu8h9G1_xrUcRGNf_lc8imAU,53.84593,10.93368,0,MV,Nordwestmecklenburg,17,333,6524.03224099,27806.6979286
ChIJL-F2YlQJskcRxV2jkHLq4B8,53.86729,10.6725999,1,SH,"Lübeck, Hansestadt",11,19722,131.712409277,18409.3331593
ChIJJTAKOZzrrUcRsxy5JMqYzIQ,53.86503,11.18546,0,MV,Nordwestmecklenburg,41,10975,467.50661198,12998.6624392
ChIJDWGYk68OskcRiT_Ha8DYWtk,53.8636,10.65498,0,SH,"Lübeck, Hansestadt",11,19722,783.203467363,17245.7754762
ChIJm7jUFMSKrUcRRRi6-Ml10V0,53.95721,10.8699,1,SH,"Lübeck, Hansestadt",11,519,730.188273179,18018.2781793
ChIJUW9A0n0JskcRLJZiIjPqC6g,53.8648356,10.7222307,0,SH,"Lübeck, Hansestadt",11,19722,454.447997235,20947.0430377
ChIJ9YbfrH4LskcRCeQITLuEj20,53.918521,10.6978532,0,SH,Ostholstein,11,19722,570.610697599,16603.735889
ChIJw-yPZIMKskcRo5Su6kc6nWI,53.91286,10.80468,0,SH,"Lübeck, Hansestadt",35,2261,3803.06800979,19342.2481799
ChIJ373jx2LmrUcROB_5rtflumU,53.70175,11.11314,0,MV,Nordwestmecklenburg,35,6030,19067.8052148,19028.5752186
ChIJi-1jvlkJskcRtQs_AmIAOlw,53.8664837,10.6875733,1,SH,"Lübeck, Hansestadt",11,19722,280.910040091,19147.2875008
ChIJRSkAXcX4rUcRFPVaLM_GWUI,53.69908,10.77045,1,SH,Herzogtum Lauenburg,43,1141,8062.93251054,22384.4673713
ChIJo6E1M0O_rUcR2Pveq3KaLfo,53.90267,11.40343,0,MV,Nordwestmecklenburg,6,748,1272.95662281,11945.5520973
ChIJlSTkDFgJskcRY9LAfupVvaI,53.8699781,10.6880105,0,SH,"Lübeck, Hansestadt",11,19722,28.2879073645,19397.8288425
ChIJEX59bZy4rUcRlLl6E-HKbNo,53.89101,11.46533,0,MV,Nordwestmecklenburg,24,470,50.4843777059,12638.9139968
ChIJp7vc1RgJskcRT5lRQ_w_GVo,53.831729,10.6901694,0,SH,"Lübeck, Hansestadt",17,375,2830.5180737,17357.5434082
ChIJ5dFJJzkJskcRQvu0o7r85uA,53.8461871,10.6822803,0,SH,"Lübeck, Hansestadt",11,19722,1434.32689391,17634.5984739
ChIJGf0Nnaa4rUcRtyBzypJS1xo,53.8935995,11.4447744,0,MV,Nordwestmecklenburg,24,470,1287.53945798,12126.7185583
ChIJf6HCdPQLskcRF-nVFJaBXec,53.8887344,10.6868752,0,SH,"Lübeck, Hansestadt",11,19722,1116.61518488,19835.1920879
ChIJbXXYNBYMskcR6eZdO587skc,53.88771,10.64879,0,SH,Ostholstein,11,19722,244.289548646,18749.808239
ChIJE5J-CpQOskcRJkwonW_X-K0,53.8581277,10.6288599,0,SH,"Lübeck, Hansestadt",11,19722,1914.77912874,15538.5849027
ChIJocOhVLjZrUcRb5FOdu1EGu0,53.5991597,11.3938766,1,MV,Schwerin,46,1268,265.322052963,3949.85526299
ChIJC8pF7r8OskcRanHHHJOjS9Y,53.85407,10.63498,1,SH,"Lübeck, Hansestadt",11,19722,1647.77040092,15559.1375978
ChIJj9SF6AwAskcRXPyg9PNAQ5A,53.6276306,10.6875668,0,SH,Herzogtum Lauenburg,39,18469,15960.6374882,18258.3196251
ChIJ35W6Al7XrUcRwi3No6vUf5w,53.6030786,11.4341433,0,MV,Schwerin,57,1131,701.127702139,3245.41900058
ChIJqR-2EaQLrkcRj00IFuSlvVc,53.5122738,11.0715285,0,MV,Ludwigslust,43,5041,21770.3640266,14546.5970737
ChIJpUgDtn4LskcRJYAYrETwlFE,53.9178135,10.6969209,0,SH,Ostholstein,11,19722,486.771633834,16674.4959936
ChIJkwjjkL8OskcRF6Ht2N2hELI,53.8540692,10.6363328,0,SH,"Lübeck, Hansestadt",11,19722,1561.03073301,15628.5501403
ChIJLTsjD7_7sUcRVLWCrnKMQ5M,53.51315,10.49614,0,SH,Herzogtum Lauenburg,42,14832,12515.2592774,10447.4116814
ChIJm7L7sWw_rEcRVdX5OEsy-P0,53.79359,12.17486,0,MV,Güstrow,17,1168,9.26512946457,3142.69264862
ChIJh3_puzFIrEcRXCIxTgiziAI,53.84795,11.9806899,0,MV,Güstrow,7,8146,14117.7912759,16902.9995011
ChIJcwRpRtMMrEcRn6Dr5Ez8kBk,53.77244,12.5767,0,MV,Güstrow,8,9544,1393.88864811,13903.144478
ChIJCTyUb7ojrEcRw2Z_A5-scoQ,53.58939,12.08808,0,MV,Parchim,51,3767,21577.7868445,15722.4333295
ChIJZ0mP0Pe1rUcRpfxzXEZNqnY,53.86537,11.68199,0,MV,Nordwestmecklenburg,31,4176,14395.6470343,10482.4599078
ChIJOdglQXGuq0cRUxA1DLvMqIc,53.8556,13.6882,0,MV,Ostvorpommern,8,14694,8396.79231172,18158.6425913
ChIJ9Slhy4SYq0cRilmhYauJa4A,53.92238,13.33262,0,MV,Demmin,7,3238,14387.8342588,16182.8295649
ChIJ3fJHO2GFq0cR6ykC3bUTZQY,53.90502,13.03876,0,MV,Demmin,9,12495,27375.0437309,8160.22205649
ChIJ9_HvN4LEq0cRBBistqvJYg8,53.55373,13.29344,0,MV,Neubrandenburg,45,433,2169.44072158,4979.15137564
ChIJpxrJ7lPDq0cR93n1cV2MTOE,53.5236538,13.2645019,0,MV,Neubrandenburg,57,4780,3546.45790588,8114.84901655
ChIJQwsbEw3Dq0cRVuDbsZw7bZA,53.5574302,13.2580949,0,MV,Neubrandenburg,45,342,201.916754517,7218.1508517
ChIJwVV_w0X1q0cRbhzzTBk_WvI,53.7402829,12.7650207,0,MV,Demmin,10,8202,10525.4661841,9481.29448644
ChIJFTufhVbyq0cRsOhy-2VFxgk,53.6891614,12.9175163,0,MV,Demmin,59,966,19981.9564782,11952.5520599
ChIJtSctVXhYqkcR3sFclnwO1vo,53.94219,14.18605,0,MV,Ostvorpommern,13,3517,245.809019889,14806.9395027
ChIJ3zF0MZ1FqkcRWPRM13YOFu0,53.7385,14.04247,0,MV,Uecker-Randow,2,11003,12196.8370739,13974.8437708
ChIJxcnjGJdHqkcR1-znfVWZmak,53.6289,14.01525,0,MV,Uecker-Randow,10,10665,12317.539911,5923.90174896
ChIJt0o5FsA7qkcRK9qp6eqJ2lM,53.504078,14.0004855,0,MV,Uecker-Randow,16,12120,531.031132737,9640.73621503
ChIJRSyc1etPtkcRIE0TNng-a1c,53.30937,7.48846,0,NI,Leer,1,13314,6212.86995337,14974.41008
ChIJIZSuFFBCtkcRZptSIQjmAPg,53.4686169,7.4831488,0,NI,Aurich,1,13314,161.285702253,13231.8490005
ChIJp2KrvlFCtkcRTxunE1QD-3s,53.46658,7.4822,0,NI,Aurich,1,13314,312.794315807,13167.5763097
ChIJaQ4LOehNtkcRMMCF8snBWvg,53.2310496,7.4605872,0,NI,Leer,5,15718,249.592377862,17196.2037851
ChIJB_Mj5a9BtkcR6CJhJ5JVj0E,53.47613,7.39723,0,NI,Aurich,5,2032,5597.5708795,7613.75162417
ChIJqVhMooVbtkcRuyExrfIqkpQ,53.4000315,7.6053728,0,NI,Aurich,1,13314,10274.6835233,22590.3320675
ChIJG2gzPD9ftkcRQije_fmZ1Bs,53.41775,7.73831,0,NI,Aurich,1,13314,15961.9134151,19359.9837416
ChIJxbCfUBv4tkcRbJsOqjmdiGc,53.30592,7.753557,0,NI,Leer,3,2687,11409.9507527,22920.5015867
ChIJ13P4EVRLtkcRSXUSnzKIC1E,53.16857,7.35046,0,NI,Leer,5,15718,8071.91675626,19155.1873926
ChIJl_Qn3y7_tkcRVYoAmgJSLJ8,53.21622,7.76152,0,NI,Ammerland,3,2687,11748.6664806,27162.3256378
ChIJbfiRmNGzt0cRsq4s59XPZf0,53.08479,7.38293,0,NI,Emsland,2,34117,385.365843734,12849.3105295
ChIJXy-0bSD7tkcRIZjXwzsfeHQ,53.2552789,7.9292514,0,NI,Ammerland,8,20658,415.26474726,16073.0810592
ChIJu2nzBmjytkcRU3X9MSPxaN4,53.41624,7.97265,0,NI,Friesland,1,2000,14248.7030203,5467.60466066
ChIJSUwhrzert0cR6X6JtMQSWEY,53.13929,7.60788,0,NI,Leer,3,2687,14020.2111794,25291.9439093
ChIJPfLcRKGst0cRj4oytceC74I,53.13324,7.56782,0,NI,Leer,3,2687,12509.1980213,23049.1607122
ChIJcz7D1Oo5tkcReMgL6XKMW6M,53.36786,7.20635,0,NI,"Emden, Stadt",5,2032,664.726612756,697.578152284
ChIJCUvMSLzjtkcRNgbNWYdhfyQ,53.18297,8.01051,1,NI,Ammerland,8,20658,833.508256483,20998.4512251
ChIJ-chZyjKxt0cReiIcIZubM9c,53.0481312,7.3244181,0,NI,Emsland,3,4063,6001.03653473,8856.07424859
ChIJCwJ-IpXrtkcR4Gzh4t5hQoQ,53.39605,8.13882,0,NI,Friesland,1,2000,13027.0461058,4922.59889737
ChIJk4eITHnitkcRWS2FD--xo2w,53.12755,7.98202,0,NI,Ammerland,8,20658,6588.11540644,19892.8925971
ChIJ-9SoOl07tkcRpUIh6wbrvIA,53.4276781,7.1089483,0,NI,Aurich,5,2032,8225.73945233,9853.13829464
ChIJFSUydusEt0cRT_58AiPF7IY,53.02106,7.8519,0,NI,Cloppenburg,10,20311,13535.2987719,26930.1733341
ChIJNWSr8HU5tkcRvyTFYd3A5CM,53.3897596,7.2093417,0,NI,"Emden, Stadt",5,2032,2931.95512773,2613.79354292
ChIJWciqSHbTtkcRG5uRRg9eaH4,53.18015,8.56913,0,HB,"Bremen, Stadt",9,1572,520.355387167,7759.76600255
ChIJT-wP2lPTtkcRxheNsml1kyg,53.17282,8.61833,0,HB,"Bremen, Stadt",9,1572,495.187168924,4387.47275723
ChIJ_xBeeBEosUcRNM3xPr8UHQ4,53.0803768,8.8105088,0,HB,"Bremen, Stadt",14,30013,47.1766763018,374.179230802
ChIJq57bomgosUcRazKDrFw31kA,53.0962746,8.810427,0,HB,"Bremen, Stadt",14,30013,867.242531178,1470.51201189
ChIJ_xBeeBEosUcRnEI3QCpqRy4,53.07878,8.80175,0,HB,"Bremen, Stadt",14,30013,175.483685369,930.219333686
ChIJ4UgRNzJCsUcRnkhcFsrXLTY,53.48698,9.14555,0,NI,Rotenburg (Wümme),8,19268,22759.7147801,7648.15904166
ChIJPW9aWBIosUcRxLKOfdl5Rac,53.0826911,8.8131623,1,HB,"Bremen, Stadt",14,30013,77.6294847802,62.1126187078
ChIJg5F0xRfPtkcRDAFVZd4Ebqw,53.32634,8.48134,1,NI,Wesermarsch,3,9310,14431.9135578,4882.19381771
ChIJAeB28Na5tkcRdDIcenQWq3Y,53.48512,8.48445,0,NI,Wesermarsch,2,27714,198.672883306,9415.11421026
ChIJZf9umiFKsUcRlzowpJyVwoU,53.435122,8.8204049,0,NI,Cuxhaven,12,4423,15930.630903,10575.8548872
ChIJ6Ubx2JgusUcRs_QVTjrCqSo,53.19306,8.7578099,0,NI,Osterholz,9,1572,6805.09632086,5090.74551566
ChIJI2FoV_DStkcRJeNBjur8R2s,53.22366,8.59387,0,NI,Osterholz,9,1572,2823.96685067,8701.45511919
ChIJ06BpjRcusUcREEyArNAK08M,53.22839,8.78759,0,NI,Osterholz,9,1572,10545.6616161,9387.14863355
ChIJ0xocugspsUcRIoxX7CSfrEo,53.11576,8.75846,0,HB,"Bremen, Stadt",16,15567,682.865733665,2414.59365342
ChIJJ6E0FPvXsEcRG4SI9_pQrtU,53.05777,8.80918,0,HB,"Bremen, Stadt",14,30013,661.880885996,2553.85220697
ChIJ6RfCMZA4sUcRSNfqFgHQ36c,53.3817658,9.0029768,0,NI,Rotenburg (Wümme),15,516,11615.8823993,3987.05434557
ChIJZ7KzJfAnsUcRJ20flXa1dsU,53.07244,8.8432,0,HB,"Bremen, Stadt",14,30013,345.520126064,2312.26331596
ChIJq1IZuS8lsUcRdYyH-Dp36pw,53.220753,8.9204557,1,NI,Osterholz,14,12205,6740.87554499,13827.4692373
ChIJt5h4uO8SsEcR7MS1YgXCfH4,53.16718,8.62719,0,HB,"Bremen, Stadt",9,1572,373.621521235,3743.7636679
ChIJY8PMUBQssUcRKQBVRZoDbPA,53.1766735,8.717954,0,HB,"Bremen, Stadt",9,1572,5188.65996347,2041.71335773
ChIJY82bbnAssUcRBxOrobCexd4,53.16864,8.6980799,0,HB,"Bremen, Stadt",9,1572,5014.21418201,1007.5986117
ChIJxVA7UYYnsUcRW60bcTPZ7cc,53.0626875,8.8697504,0,HB,"Bremen, Stadt",14,30013,299.385794396,1165.71387364
ChIJqaQ39IAmsUcRkFxogVtqw5c,53.14091,8.90911,0,NI,Osterholz,14,12205,3054.03959673,6141.70786666
ChIJc8ALFP0nsUcRJW-v4vEp6KI,53.0722087,8.82844,0,HB,"Bremen, Stadt",14,30013,405.888791558,1574.0693896
ChIJ8wJAqmApsUcREGge8ABa_6g,53.1345,8.7378,0,HB,"Bremen, Stadt",9,1572,414.370519154,257.910975463
ChIJIynnSQYosUcR3i9_F36B1lQ,53.07296,8.82249,0,HB,"Bremen, Stadt",14,30013,392.06017841,1284.17847324
ChIJq30p5iAosUcRE_KUFiNIgT0,53.06791,8.79072,0,HB,"Bremen, Stadt",14,30013,402.227251453,955.215888344
ChIJ06JRWAbftkcRWS5s1twgcwU,53.14222,8.21416,0,NI,"Oldenburg (Oldenburg), Stadt",8,20658,778.23634322,10037.2113138
ChIJdZBHulEosUcRWctC_a_Il0o,53.1011315,8.7874934,0,HB,"Bremen, Stadt",14,30013,1967.43604439,305.195516648
ChIJdw5PlhLVsEcRtt5RqkYhSkE,53.05421,8.63028,0,NI,"Delmenhorst, Stadt",16,15567,4784.56742887,2077.87501576
ChIJNWKySwsnsUcRdvXoygWl8Os,53.07964,8.89322,0,HB,"Bremen, Stadt",14,30013,913.512897452,2057.85516443
ChIJzzpWIW3YsEcRakv8v7nlEaI,53.04838,8.84815,0,HB,"Bremen, Stadt",14,30013,614.653729117,2984.31100947
ChIJff4SGwfftkcRL0_Jew7rUQk,53.14318,8.21336,0,NI,"Oldenburg (Oldenburg), Stadt",8,20658,852.233955282,10154.41875
ChIJYxM327EgsUcR5905G_Q8B4U,53.0651916,8.9507062,0,HB,"Bremen, Stadt",14,30013,940.5738876,2744.65756025
ChIJZWac6hHVsEcR2s_re1Lxe1o,53.0492877,8.6282073,0,NI,"Delmenhorst, Stadt",16,15567,5320.34578866,1887.62149043
ChIJa6cTC0DWtkcRmC16BTR8USU,53.11196,8.45935,0,NI,Oldenburg,16,15567,10435.8017531,11653.3022479
ChIJE3AwqrYnsUcRrn5ROJ184h0,53.0978039,8.870566,0,HB,"Bremen, Stadt",14,30013,1118.6901548,4139.03201362
ChIJzXX1RmXdtkcR8QuAhKN9lgk,53.24997,8.19721,0,NI,Ammerland,3,9310,10447.2700926,15025.3886714
ChIJT73f7X0nsUcRwoBMtg-4VGc,53.05992,8.8877,0,HB,"Bremen, Stadt",14,30013,643.307105073,181.640718252
ChIJL9Od3eATsUcRKS_DK81hPIc,53.2932599,9.27846,0,NI,Rotenburg (Wümme),20,12607,1191.95246866,11917.0618082
ChIJ3RHHgITXsEcRze7kqe1nRKg,53.0266247,8.800512,0,NI,Diepholz,22,24274,1712.51679068,5578.3223934
ChIJY00VboMgt0cRoU7RbTnZK34,53.1021059,8.2117073,0,NI,"Oldenburg (Oldenburg), Stadt",8,20658,3516.33806835,5939.55297927
ChIJhzrlPXAgsUcRMwnA95q-MnQ,53.0591099,9.01342,0,NI,Verden,14,30013,4514.91797086,6181.75923274
ChIJmdJmPNoesUcR00j5U3P9Gr4,53.1138225,9.1407239,0,NI,Verden,14,12205,13715.8871354,1929.11152279
ChIJ8yrwISnVsEcRzU9fAFU9u1I,53.0411325,8.5953865,0,NI,"Delmenhorst, Stadt",16,15567,3334.51381884,1033.4175828
ChIJ_Z4ijUPetkcRXog-H4dzu9s,53.1693709,8.199897,0,NI,"Oldenburg (Oldenburg), Stadt",8,20658,1497.93599337,13202.0436246
ChIJiTjFhAjftkcRlE1A1najcp4,53.1393852,8.2132255,0,NI,"Oldenburg (Oldenburg), Stadt",8,20658,856.425301696,9751.26699832
ChIJ2T5nTBkrt0cRJkG2zXysrGA,53.0348949,8.5469039,0,NI,Oldenburg,16,15567,740.492176168,3928.06158537
ChIJffTwB-HetkcRp3A1mPvB3Ag,53.1514633,8.2366783,0,NI,"Oldenburg (Oldenburg), Stadt",16,15567,1356.28030178,10763.6563901
ChIJTeL2sF7fsEcRLoEaU_Lh1Xo,53.05079,8.9576,0,HB,"Bremen, Stadt",14,30013,816.218934202,4402.15334861
ChIJBSQtdeKXsUcRiK-iTfM2LQ4,53.3278678,9.8796502,0,NI,Harburg,75,37404,155.86548603,4902.47805795
ChIJgaC2CKWRsUcR0-Zh5hWkeYs,53.4583,9.98351,0,HH,"Hamburg, Freie und Hansestadt",75,37404,89.0368530983,243.089069109
ChIJadKvE6SRsUcRY3qbQQ6rTX0,53.45629,9.98758,0,HH,"Hamburg, Freie und Hansestadt",75,37404,351.349453817,276.209004968
ChIJ1-ZMdn-bsUcRYpAEv7Vb0QA,53.46738,9.79239,0,NI,Harburg,15,38192,3854.04638761,673.432814446
ChIJB6VMth2_sUcRYsHyNLPqW6w,53.25799,10.01508,0,NI,Harburg,75,37404,430.91480632,9367.78780725
ChIJSYIZYnCdsUcRy_1ocit5KSk,53.4815338,9.6951861,0,NI,Stade,15,38192,8927.79754564,1318.37726154
ChIJhxTq_OnrsUcRBhlvC3lM3Ss,53.364891,10.2097342,0,NI,Harburg,26,29487,4131.11642271,13813.2790884
ChIJCZVKfaSRsUcRLenUYnRYFOg,53.4576862,9.9872033,0,HH,"Hamburg, Freie und Hansestadt",75,37404,211.674464961,385.368860397
ChIJD2EuDiKOsUcR4Kf7j5DTpEM,53.4979121,10.0081394,0,HH,"Hamburg, Freie und Hansestadt",32,16210,1986.74116517,101.955362015
ChIJh4h6hOGXsUcRfwbttRgh-3w,53.3298944,9.8820376,0,NI,Harburg,75,37404,253.00858077,5148.2943142
ChIJmUuKysHrsUcRhuIuM_EvHFU,53.3641044,10.2055051,0,NI,Harburg,26,29487,4105.93069064,13864.5592541
ChIJyXK7IyuwsUcRZYXU4HWQ1Go,53.11909,9.78746,0,NI,Soltau-Fallingbostel,97,19199,842.922326598,7834.47995431
ChIJ5du2V63ysUcRFBpYMT88z9s,53.48941,10.15879,0,HH,"Hamburg, Freie und Hansestadt",32,16210,1807.02876684,105.683590884
ChIJ49JJwlDBsUcRDk75dQmfXuw,53.2250299,10.17022,0,NI,Harburg,40,1019,10575.9947443,8607.13682143
ChIJV_xovo3ysUcRtKq2ShI9ARQ,53.49271,10.20722,0,HH,"Hamburg, Freie und Hansestadt",42,25261,643.187086369,346.580485972
ChIJeYmd-OULsUcRa22IPDFZEoE,53.2864457,9.506197,0,NI,Rotenburg (Wümme),20,12607,4263.95836545,11244.7939013
ChIJD9PYj47ysUcRlh0QI6fZDIo,53.48989,10.2085899,0,HH,"Hamburg, Freie und Hansestadt",42,25261,376.596125305,177.421214516
ChIJz3kOlCO2sUcR5H5o1TdVUQ8,53.0813456,9.9960965,0,NI,Soltau-Fallingbostel,79,17746,13308.369319,11861.6837092
ChIJCcaggzkGsUcR7nJ4oNauDEQ,53.16889,9.48656,0,NI,Rotenburg (Wümme),51,1384,13671.1294968,9726.38734199
ChIJ1bQFBc_dsUcREfWYN7KV958,53.24749,10.40861,0,NI,Lüneburg,6,1640,361.91665427,4844.86024873
ChIJq3Yii9jdsUcRQEg5zPlAiMI,53.2501,10.42812,0,NI,Lüneburg,6,1640,974.53245338,3972.32267079
ChIJY0cyRGDlsUcRitOEkGto878,53.43569,10.38189,0,SH,Herzogtum Lauenburg,26,29487,1077.68669836,11393.5342709
ChIJ7_c4es_dsUcRj4nKTXTk9UU,53.24907,10.40941,0,NI,Lüneburg,6,1640,282.996865198,4670.32468632
ChIJqwExYwHdsUcReFKtAfevbho,53.24658,10.36034,0,NI,Lüneburg,40,1019,2084.24172871,4109.19951553
ChIJI2nfpo3ysUcRJmgQlNyOoPA,53.49344,10.20743,0,HH,"Hamburg, Freie und Hansestadt",42,25261,697.425148363,428.746537342
ChIJCRYzV8LdsUcR7TXOoPEAEkE,53.2582499,10.41207,0,NI,Lüneburg,6,1640,856.174004258,3761.2717349
ChIJR-JoFxwEsUcR_oRrgEAM0dA,53.121119,9.4221168,0,NI,Rotenburg (Wümme),51,1384,18537.9825588,7585.18589977
ChIJqWp34QsEsUcR5CFLgcCf_Pw,53.11007,9.40254,0,NI,Rotenburg (Wümme),51,1384,18372.776753,8182.16633929
ChIJJ2_Vf__dsUcR5dNoikc3cZk,53.27988,10.43674,0,NI,Lüneburg,6,1640,1897.88848342,961.669511772
ChIJpVLsKM_dsUcR3tYsQPfYVzk,53.24744,10.40609,0,NI,Lüneburg,6,1640,308.711646448,4776.24401247
ChIJG2s24wresUcRXnc3QfhM0ZM,53.2602604,10.4369814,0,NI,Lüneburg,6,1640,1896.27440524,2708.12196643
ChIJX9BkonDWsUcRscR_j27li7o,53.02709,10.41933,0,NI,Uelzen,71,5471,11697.2808849,10990.2429884
ChIJ6x7ap9OxsUcR2inzzsQugHw,53.1146778,9.7914486,0,NI,Soltau-Fallingbostel,97,19199,613.586703879,8210.74062669
ChIJkxtxsrNzrkcRauvVVrhH3AY,53.43284,11.18997,0,MV,Ludwigslust,26,12128,20473.0358887,2740.90856514
ChIJs-TA-qYbrkcRoAj-aR7JQY8,53.37876,10.76217,0,MV,Ludwigslust,11,775,13590.4252305,500.056606109
ChIJrZr714cbrkcRiIZPsXyuLm0,53.37427,10.7224,0,MV,Ludwigslust,36,10783,10929.1722596,2185.9974977
ChIJvW4XFyhErkcRofWEcv-pFKw,53.0988357,11.0956694,0,NI,Lüchow-Dannenberg,16,8413,33712.1776983,5956.01270439
ChIJt-3YmORirkcRaZGinjc3R9c,53.32419,11.50207,0,MV,Ludwigslust,36,12112,353.92659237,10926.109428
ChIJaaIIdjnisUcRQEAcTuv97NM,53.37412,10.55663,0,SH,Herzogtum Lauenburg,42,11814,404.853725431,10695.9185444
ChIJL0PGj6X7sUcRZaiPkgQzPdA,53.50164,10.48166,0,SH,Herzogtum Lauenburg,42,14832,10925.3186531,10765.4411431
ChIJB9oyfIaHrkcRAx5YHQ9LDvU,53.38274,11.58681,0,MV,Ludwigslust,35,6952,14.9245836239,14005.1205779
ChIJo65O7bworkcRzEIlCD6hZ5k,53.08016,10.5794599,1,NI,Uelzen,34,8700,1007.53673899,12375.8072083
ChIJsYVFev4CrEcR0Di1aE9kPxs,53.47919,12.42378,0,MV,Müritz,77,7384,4449.71280082,27488.137085
ChIJbzDDtLScrkcR9tSOqGoYWT4,53.42718,11.8462099,0,MV,Parchim,46,2162,17856.1147499,24559.1524342
ChIJp1jvGa25rkcR9uUWKBzHa5c,53.15937,12.17405,0,BB,Prignitz,63,13485,31118.72719,8599.70762197
ChIJO6ibLVdLqUcRsr7U7-j6eqw,53.1628585,12.4849441,0,BB,Ostprignitz-Ruppin,66,17361,16625.6833936,9761.01700279
ChIJoxFsnMjrrkcROtB49BJjoBQ,53.07603,11.8625399,0,BB,Prignitz,23,20171,36694.4710668,1336.44774863
ChIJIWpXPUuDrkcR0PjoZGmiZJY,53.42781,11.84463,0,MV,Parchim,46,2162,17775.1361869,24568.1008834
ChIJoYS-lv1fqUcRr4V04w3qr2o,53.361912,13.064562,0,MV,Mecklenburg-Strelitz,71,22291,212.688465291,14937.3668552
ChIJs-wWxxedqUcRFfiot7aN41k,53.12034,13.49873,0,BB,Uckermark,61,17634,2307.44964924,24401.2882119
ChIJsRfuIKwnqkcRXA99YoQZ2YA,53.31533,13.86025,0,BB,Uckermark,30,194,22617.6646418,7572.72438566
ChIJSTDKNzr7qUcR9x0CvG6fcus,53.06588,14.27185,0,BB,Uckermark,2,38001,1542.64021437,14665.6073309
ChIJh4CjShXsqUcRVXFfsxiqKoU,53.01713,14.00293,0,BB,Uckermark,47,15453,15508.7025658,8673.72617599
ChIJ0fX65mrsqUcR3MivpgmkBic,53.016502,14.0002021,0,BB,Uckermark,47,15453,15354.375146,8620.76721878
