placeid,DayOfWeek,OpenTime,CloseTime,OpenDuration
ChIJ1-ZMdn-bsUcRYpAEv7Vb0QA,1,8.0,19.0,11.0
ChIJB6VMth2_sUcRYsHyNLPqW6w,1,8.5,18.5,10.0
ChIJSYIZYnCdsUcRy_1ocit5KSk,1,8.0,20.0,12.0
ChIJhxTq_OnrsUcRBhlvC3lM3Ss,1,8.5,20.0,11.5
ChIJCZVKfaSRsUcRLenUYnRYFOg,1,8.0,20.0,12.0
ChIJD2EuDiKOsUcR4Kf7j5DTpEM,1,8.0,20.0,12.0
ChIJh4h6hOGXsUcRfwbttRgh-3w,1,8.5,20.0,11.5
ChIJmUuKysHrsUcRhuIuM_EvHFU,1,8.5,19.0,10.5
ChIJyXK7IyuwsUcRZYXU4HWQ1Go,1,8.0,19.0,11.0
ChIJ5du2V63ysUcRFBpYMT88z9s,1,8.0,20.0,12.0
ChIJ49JJwlDBsUcRDk75dQmfXuw,1,8.5,19.0,10.5
ChIJV_xovo3ysUcRtKq2ShI9ARQ,1,8.0,20.0,12.0
ChIJeYmd-OULsUcRa22IPDFZEoE,1,8.0,20.0,12.0
ChIJD9PYj47ysUcRlh0QI6fZDIo,1,8.0,20.0,12.0
ChIJz3kOlCO2sUcR5H5o1TdVUQ8,1,8.0,20.0,12.0
ChIJCcaggzkGsUcR7nJ4oNauDEQ,1,8.0,20.0,12.0
ChIJ1bQFBc_dsUcREfWYN7KV958,1,8.5,19.5,11.0
ChIJq3Yii9jdsUcRQEg5zPlAiMI,1,8.5,19.5,11.0
ChIJY0cyRGDlsUcRitOEkGto878,1,8.0,20.0,12.0
ChIJ7_c4es_dsUcRj4nKTXTk9UU,1,8.5,19.5,11.0
ChIJqwExYwHdsUcReFKtAfevbho,1,8.0,20.0,12.0
ChIJI2nfpo3ysUcRJmgQlNyOoPA,1,8.5,20.0,11.5
ChIJCRYzV8LdsUcR7TXOoPEAEkE,1,8.5,20.0,11.5
ChIJR-JoFxwEsUcR_oRrgEAM0dA,1,8.5,20.0,11.5
ChIJqWp34QsEsUcR5CFLgcCf_Pw,1,8.5,19.0,10.5
ChIJJ2_Vf__dsUcR5dNoikc3cZk,1,8.0,20.0,12.0
ChIJpVLsKM_dsUcR3tYsQPfYVzk,1,8.5,19.0,10.5
ChIJG2s24wresUcRXnc3QfhM0ZM,1,8.0,20.0,12.0
ChIJX9BkonDWsUcRscR_j27li7o,1,8.5,19.0,10.5
ChIJ6x7ap9OxsUcR2inzzsQugHw,1,8.5,20.0,11.5
ChIJkxtxsrNzrkcRauvVVrhH3AY,1,8.5,19.0,10.5
ChIJs-TA-qYbrkcRoAj-aR7JQY8,1,9.0,20.0,11.0
ChIJrZr714cbrkcRiIZPsXyuLm0,1,8.5,18.5,10.0
ChIJvW4XFyhErkcRofWEcv-pFKw,1,8.0,18.5,10.5
ChIJt-3YmORirkcRaZGinjc3R9c,1,8.0,20.0,12.0
ChIJaaIIdjnisUcRQEAcTuv97NM,1,8.0,19.0,11.0
ChIJL0PGj6X7sUcRZaiPkgQzPdA,1,8.0,19.0,11.0
ChIJB9oyfIaHrkcRAx5YHQ9LDvU,1,8.5,18.5,10.0
ChIJo65O7bworkcRzEIlCD6hZ5k,1,8.5,18.5,10.0
ChIJsYVFev4CrEcR0Di1aE9kPxs,1,8.5,19.0,10.5
ChIJbzDDtLScrkcR9tSOqGoYWT4,1,8.0,19.0,11.0
ChIJp1jvGa25rkcR9uUWKBzHa5c,1,8.5,19.0,10.5
ChIJO6ibLVdLqUcRsr7U7-j6eqw,1,8.5,18.5,10.0
ChIJoxFsnMjrrkcROtB49BJjoBQ,1,8.0,19.0,11.0
ChIJIWpXPUuDrkcR0PjoZGmiZJY,1,8.5,20.0,11.5
ChIJoYS-lv1fqUcRr4V04w3qr2o,1,8.0,19.0,11.0
ChIJs-wWxxedqUcRFfiot7aN41k,1,8.0,19.5,11.5
ChIJsRfuIKwnqkcRXA99YoQZ2YA,1,9.0,19.0,10.0
ChIJSTDKNzr7qUcR9x0CvG6fcus,1,9.5,20.0,10.5
ChIJh4CjShXsqUcRVXFfsxiqKoU,1,9.0,19.0,10.0
ChIJ0fX65mrsqUcR3MivpgmkBic,1,8.5,20.0,11.5
ChIJ5w9IART6t0cRQjcX3MKIMqo,1,8.0,20.0,12.0
ChIJQdfiWL2ht0cR_4xNliMI_-A,1,8.5,19.0,10.5
ChIJbaMIArILt0cRpjjX3dPuViI,1,8.5,19.0,10.5
ChIJkaYLlxaot0cRD5bPNXx86Kw,1,8.5,19.0,10.5
ChIJH7qlbPGct0cRb7jkMN7R220,1,8.5,19.0,10.5
ChIJry3VKUlyt0cRljua-qQB3Wg,1,8.5,19.0,10.5
ChIJs7WSdEG6t0cRCovODExn6KE,1,8.0,20.0,12.0
ChIJE2p1ss-Vt0cRyV4wG4D5AdU,1,8.5,19.0,10.5
ChIJGUt6k1p2t0cRTCenwAvsxwk,1,8.0,20.0,12.0
ChIJ-wjIE-kVt0cRgE4CHhEDjBM,1,9.0,19.0,10.0
ChIJN3J8WJ1pt0cRZ4YApMOw05Q,1,8.5,20.0,11.5
ChIJ8SW-hL8-t0cR8z3r7Y3otU4,1,8.0,19.0,11.0
ChIJbe-lddoZt0cRJDm4_VOgHHM,1,8.5,19.0,10.5
ChIJB_i_WQVnt0cR7k3c3z6iYEY,1,8.5,19.0,10.5
ChIJ50bBbvVDt0cRpjBRhrXQh3k,1,8.5,19.0,10.5
ChIJCbDuEHPPsEcR6YR7Fk2TFHs,1,8.5,19.0,10.5
ChIJwRLROOHasEcRmfeBYw5DdAE,1,8.0,20.0,12.0
ChIJG9NmNUTJsEcRcfm4WqaCQm4,1,9.0,19.0,10.0
ChIJ-6YeK4LZsEcROSRw73WWHJ8,1,8.0,20.0,12.0
ChIJu9rz7CIyt0cRnFjSVy_drug,1,8.5,18.5,10.0
ChIJVa5pCs7psEcR5BjpXHSrxqg,1,9.0,19.0,10.0
ChIJOY5d39C4sEcRzadjPp4vR0g,1,8.0,20.0,12.0
ChIJGcFn-dbfsEcRC2MmDTuX6NE,1,8.0,20.0,12.0
ChIJ44Rc60s3t0cRrddsbCafKTs,1,9.0,19.0,10.0
ChIJPeZ3nLlNt0cRR3QFnV-VqvM,1,8.0,19.0,11.0
ChIJpTQvXCWusEcRXWjaX2P5K6k,1,9.0,19.0,10.0
ChIJt1zOlkFIt0cRJW-mZuFXsTo,1,8.0,20.0,12.0
ChIJa2pxtMjksEcR_cPbHdStc3o,1,8.5,19.0,10.5
ChIJtQrErFSMsEcRbOiBD_5T7uc,1,8.5,19.0,10.5
ChIJW1HrTluMsEcRSoGee2w1cao,1,8.0,20.0,12.0
ChIJm6el3vtFt0cRj7-tuEhMI6c,1,9.0,20.0,11.0
ChIJKwWQn_hPt0cRFpU3mn3A-BQ,1,8.5,19.5,11.0
ChIJjYDmH56asEcR4C9S9344MtQ,1,9.0,19.0,10.0
ChIJ441Hi6sisEcRc6A3sHwOTxw,1,8.0,20.0,12.0
ChIJfb_JglKzsUcR12b1iuETMPI,1,8.5,19.0,10.5
ChIJHfMZ3303sEcRiamMBC8P0w8,1,8.0,20.0,12.0
ChIJdU_aySpOsEcRopygcj--ACA,1,8.5,19.0,10.5
ChIJO-0pPP4wsEcR25TnAB9I39o,1,8.5,19.0,10.5
ChIJWcfBT8VQsEcRs3OTd1wsMBk,1,8.5,19.0,10.5
ChIJYR5U385QsEcRBqRhVYZZkOI,1,8.0,20.0,12.0
ChIJY0biqmHLsUcRpeeO0pG2Ygc,1,8.5,19.0,10.5
ChIJY5PyMQQ_sEcRdaR-DQ4W-S8,1,8.0,19.0,11.0
ChIJKTivBepUsEcRe-bVhhhahl0,1,8.5,19.0,10.5
ChIJ9Zp8FvAXsEcRQMGEIcX_PSE,1,8.0,20.0,12.0
ChIJt-7m_BJAsEcRTP9xCMgf3yg,1,8.5,19.0,10.5
ChIJz5QGXPA9sEcRSlCgyFU94QQ,1,8.5,19.0,10.5
ChIJg5vApTBdsEcRYuJVsne43g0,1,8.0,20.0,12.0
ChIJJ5bhSIM3sEcRu_Gzxu0XrPM,1,8.5,20.0,11.5
ChIJwbyQc64isEcRTvBddwFrC-8,1,8.0,20.0,12.0
ChIJ_enJs29ssEcRsQHLPHbpVJ8,1,8.0,19.0,11.0
ChIJ-zJXB8shsEcR4NTpihNDIzY,1,8.5,20.0,11.5
ChIJwcI9BkQZsEcRtdl3ZmFTy1o,1,8.0,20.0,12.0
ChIJOQDFFvZssEcRcv6PGLPjyLc,1,8.0,20.0,12.0
ChIJH0E5Szqtr0cR8F0Yh7_UXLE,1,8.5,18.5,10.0
ChIJ74vIA-Csr0cROyi6owexhy8,1,8.0,20.0,12.0
ChIJWRShqBtOrkcRXE-l67YeRto,1,8.0,20.0,12.0
ChIJK10AiCHGr0cRtQj0ldeP1SQ,1,8.0,20.0,12.0
ChIJ0Wao538srkcRWQPMha-PG2g,1,8.5,19.0,10.5
ChIJ491-0OMMr0cRx9EZhssTRR0,1,9.0,18.0,9.0
ChIJO5GjLSHGr0cRZuAtZIH8fEM,1,8.5,20.0,11.5
ChIJ3SWG7IH-rkcRGcjIu20BWzE,1,8.5,20.0,11.5
ChIJxd8F_H3XrkcRB-vegkk9RIw,1,8.5,18.0,9.5
ChIJ_3hVw8MyqUcRzKwkHkgAXxw,1,8.5,19.0,10.5
ChIJQSjG0Mofr0cR_O7pU9P3siY,1,8.5,18.5,10.0
ChIJvyCJAIjRqEcRntC8kpHivhk,1,8.0,19.0,11.0
ChIJL8huqkbvrkcR14y828C_vZ4,1,8.5,19.0,10.5
ChIJ1SlFJlw7r0cRR9hPUtu6TIw,1,8.5,19.0,10.5
ChIJb6KqxMMyqUcRU1WvHv-SVH8,1,8.5,20.0,11.5
ChIJE0psoh9OqEcRE-X5eFQ_TRA,1,7.0,21.0,14.0
ChIJj9lI4eBRqEcRbK57S-uwCJc,1,9.0,21.0,12.0
ChIJgeJXMOFNqEcRcp_PUEphbhY,1,9.0,20.0,11.0
ChIJ0yh0ktVTqEcRGKCdqI9YVXE,1,8.0,21.0,13.0
ChIJ1QUbfuJRqEcRy3KCaeJRQxY,1,9.0,20.0,11.0
ChIJCaDzKzz5qEcRK0t_RhDkSh4,1,9.0,20.0,11.0
ChIJtwekwf88qUcRPw69W11i2iw,1,8.0,20.0,12.0
ChIJA4ejRDlMqEcR4l-wWZfjIuM,1,9.0,20.0,11.0
ChIJT-7YWw9SqEcRFxewJSSSiA8,1,9.0,20.0,11.0
ChIJt1ru--WqqUcRZ2nDiV03jnE,1,9.0,20.0,11.0
ChIJ2aFC1SFSqEcR7AjfcAJEMJw,1,9.0,20.0,11.0
ChIJg2A-Gz8HqUcRJFJ7vnMujoA,1,9.0,20.0,11.0
ChIJKT5iW51UqEcRtE7Cprd-Oug,1,9.0,20.0,11.0
ChIJcwSxrVauqUcRtJ5uK7w9Zgw,1,9.0,20.0,11.0
ChIJkYXaef9RqEcRhVLiGgabWrA,1,9.0,21.0,12.0
ChIJ1YmcEUhWqEcR5fXtSXPM_ZM,1,9.5,21.0,11.5
ChIJMUpBsriyqUcRVphxCuJEVYY,1,9.0,20.0,11.0
ChIJdayMDQtRqEcR01J_AL2gAiQ,1,9.0,21.0,12.0
ChIJs1odP_KzqUcRHNJn2uDgwRo,1,9.0,20.0,11.0
ChIJ6ZsYmMtTqEcRcLPbxJWxrvI,1,9.0,20.0,11.0
ChIJYX750V1SqEcRmtcOr9-J42E,1,9.0,20.0,11.0
ChIJW66Gv5VUqEcRLvjKa3vwaVk,1,9.0,20.0,11.0
ChIJcaMefA9OqEcRRWgG9a-dsf4,1,9.0,20.0,11.0
ChIJuZTrwUZWqEcRRSKKLSyKmxU,1,9.0,20.0,11.0
ChIJyzd_u7IBqUcRcMkNqsbYEbw,1,9.0,19.0,10.0
ChIJ3XctwAxTqEcRGpJkvT4gJPE,1,8.0,20.0,12.0
ChIJT-7YWw9SqEcR64amDJ8thPg,1,9.0,21.0,12.0
ChIJl8I6I11UqEcRKVyQPi47Y2g,1,9.0,20.0,11.0
ChIJeysf7X1OqEcREg9YOgstgTg,1,9.0,20.0,11.0
ChIJFZ_O0GtSqEcRuSu7BgWuLZ8,1,8.0,20.0,12.0
ChIJYdwW2VbHqUcRQK5duWJeBMI,1,9.0,20.0,11.0
ChIJryyzfWNOqEcR-1734MaiIrc,1,9.0,20.5,11.5
ChIJB574NlfHqUcRpd76mFrEQLk,1,9.0,20.0,11.0
ChIJqf0o1L9SqEcR4JNu_lmHrp8,1,8.0,20.0,12.0
ChIJIbj6kyFSqEcRpBzr5H_jaWA,1,9.0,21.0,12.0
ChIJreTyb649qUcRLtyl7Sbd9KY,1,8.0,19.0,11.0
ChIJ_RCb9L1RqEcR8Ei_Hl8QL7U,1,7.0,22.0,15.0
ChIJqQq_Ut1NqEcRy2Em1nH5CKY,1,9.0,19.0,10.0
ChIJ1554FgtWqEcRCR2_JqIohms,1,9.0,19.0,10.0
ChIJ80lkAydMqEcR_2MjE0CwDqE,1,9.0,20.0,11.0
ChIJLeYapFpMqEcRBtB3sqNUqx4,1,9.5,20.0,10.5
ChIJ1bD0RaL4qEcRJv80NagzHEA,1,9.0,20.0,11.0
ChIJEwdeEEtWqEcRWQ4-H9WfgmI,1,9.0,19.0,10.0
ChIJo8-oNKT5qEcRniiupqBX9-0,1,9.5,20.0,10.5
ChIJqQq_Ut1NqEcRTFMrDZNItS4,1,9.0,20.0,11.0
ChIJYzHEijRKqEcRPq7GEmIBhbc,1,9.0,20.0,11.0
ChIJt5I_l4b4qEcRpEZkudZZzxA,1,9.0,20.0,11.0
ChIJuwW8JwtSqEcRnvI21IWm0J8,1,9.0,20.0,11.0
ChIJNW5kkFVJqEcR31qXTEh7doo,1,9.0,20.0,11.0
ChIJbbXrk4XjqEcR_m0efELUc2Q,1,8.5,19.0,10.5
ChIJs8HI2_tNqEcRDuQaOqeLz28,1,9.0,20.0,11.0
ChIJSSkWDGdMqEcRB49JxN3TmBM,1,9.0,20.0,11.0
ChIJBe0rOtRXqEcRyunJrtWS-Ao,1,9.0,19.0,10.0
ChIJgcFYBfZLqEcRsyYNIhk24NE,1,9.0,20.0,11.0
ChIJqzw94TRKqEcRSlwqAOWAElI,1,8.0,20.0,12.0
ChIJ2fSIBHn7qEcRZwf9BuggOcM,1,9.0,19.0,10.0
ChIJY6_0aRVKqEcRz8N6WTE7cGE,1,9.0,19.0,10.0
ChIJBcAWFceyqUcRfqmSkjr-CPc,1,8.5,20.0,11.5
ChIJN1N2OSzNqUcRmkZECVE76Ek,1,8.0,19.0,11.0
ChIJ_3V8zt0yqEcRX3aTg3y0mSU,1,9.0,20.0,11.0
ChIJj8Qp4a09qUcR-cKXluKE1mc,1,8.5,20.0,11.5
ChIJ1bNI7VfHqUcRACXqelRhNiQ,1,8.5,20.0,11.5
ChIJj2HTU87EqUcRzbFMI5bR4eg,1,9.0,19.0,10.0
ChIJ76QkVm54B0cRwW7-l-uzOMk,1,9.0,19.0,10.0
ChIJZazOgHwduEcRDcwDKqd5p6M,1,8.0,20.0,12.0
ChIJfSu0fthuuEcRvlRjD4oxeQA,1,9.0,19.0,10.0
ChIJD3QCVrEsuEcRCkFKyUZ_dUE,1,8.0,20.0,12.0
ChIJeaaBPboyuEcRFM1qJQS5gSI,1,9.0,20.0,11.0
ChIJwVhhO7gyuEcRJtJKZ4i6u9Q,1,9.0,19.0,10.0
ChIJf53qiTLFuUcRPdZ99SdQoQQ,1,8.0,19.0,11.0
ChIJZcmgVHbbuUcRooTGFYzbKRI,1,8.0,19.0,11.0
ChIJ9x1_Fx_Ml0cRbqyhMP-CdXw,1,9.0,20.0,11.0
ChIJC4BYVDOGt0cRbr_62gDoz9A,1,9.5,20.0,10.5
ChIJXX2FXoPvuUcRNZEGuV8cXWM,1,8.0,20.0,12.0
ChIJwe9ITfR8t0cR0awvo2J1mmE,1,8.5,20.0,11.5
ChIJYzlNVE4luEcRwWY0DwgnciA,1,8.0,20.0,12.0
ChIJkR3UeUjguUcRAq_qvJgIk-M,1,8.5,18.5,10.0
ChIJxzy9tkA-uEcR4KBlLi5hajk,1,8.5,19.0,10.5
ChIJjWtfAbwzuEcRvg6hha7PqxI,1,8.0,20.0,12.0
ChIJpy_6eHPluUcR0WGQIUCNk2I,1,8.0,20.0,12.0
ChIJpfyMOI23uUcRNbA6QQThK_o,1,8.0,19.0,11.0
ChIJOWiDIB_CuUcRChoZruZ2nZw,1,9.0,19.0,10.0
ChIJ1a3Z89nLuUcRc0zkxwC8vw0,1,8.0,20.0,12.0
ChIJ0UPRKZM1uEcRXnwNYlARq1M,1,9.0,20.0,11.0
ChIJx89SIMA5uEcRwR7oiPTvPa8,1,9.0,19.0,10.0
ChIJeUJg18UhuEcRbATVrjILios,1,9.5,19.0,9.5
ChIJlUQuXTXpuUcRCBsJxfmBqKE,1,8.0,20.0,12.0
ChIJfxhsa_QhuEcR1vU4G0vb2nI,1,8.5,19.0,10.5
ChIJf5dRIsyJt0cR39GCDjTmBdo,1,8.5,19.0,10.5
ChIJMyiotJLouUcRTF7Wo-A9CkA,1,8.0,20.0,12.0
ChIJnxmK2kjuuUcRgE8WJWzfoRc,1,9.0,19.0,10.0
ChIJEwmnAg60uUcRsIp6MIP21qU,1,8.5,19.5,11.0
ChIJzSRIFcQhuEcRqybpZUuEoJc,1,8.5,19.0,10.5
ChIJ17Xe57XtuUcRIhmlKsSpfik,1,8.0,20.0,12.0
ChIJyfOa0YaMuUcRZq7a3vshwjs,1,8.5,19.0,10.5
ChIJaZiP3GISukcRsNamJS-vGoQ,1,8.0,20.0,12.0
ChIJEzm2RMsIukcRYqeUQ-6X3Ig,1,9.0,18.5,9.5
ChIJLRzuCrp2ukcRy6X-41hP7Hk,1,8.0,20.0,12.0
ChIJbwmhSLxyukcRsZ7gDTygXQ4,1,8.0,20.0,12.0
ChIJAbecrxgEukcRDMTuaWIKICU,1,8.0,20.0,12.0
ChIJ0yMrGqh2ukcRBzJtOuTk5b0,1,8.5,19.0,10.5
ChIJEyIh0ICosEcRnXtXbY--foE,1,8.0,19.0,11.0
ChIJ5wyHglhtukcRkc2faZeemvw,1,8.5,18.5,10.0
ChIJ2UKIqzgQukcRE6_lTUo4x20,1,9.0,20.0,11.0
ChIJ6V-MGEV0ukcR5ilxoYKFuZI,1,8.0,20.0,12.0
ChIJ6bhoLmwUukcRuBm2BI7q3_Y,1,9.0,19.0,10.0
ChIJa8svpV-YsEcRS_3vB_Zb5HY,1,9.0,19.0,10.0
ChIJyYTo4e6dsEcR5gLNecAH92E,1,8.5,20.0,11.5
ChIJz4r9Pd5zukcRZYVLNJVlmfc,1,9.0,20.0,11.0
ChIJxT1lPRh6ukcR882_6qCfZtg,1,8.0,18.5,10.5
ChIJ6WWj6usRukcRZ36Hjbb7QNI,1,8.0,20.0,12.0
ChIJv5wYPq34uUcRURuFFk0wZ3U,1,8.0,20.0,12.0
ChIJccOaDsptukcR3zHgv88cOlE,1,8.0,20.0,12.0
ChIJtU2Zovr-uUcRaIvakjM9rf8,1,8.0,19.0,11.0
ChIJtxmujzZ7ukcRgVDM3YNoWf0,1,8.5,18.5,10.0
ChIJGaICfdxqukcROngp4bpCkQM,1,8.0,20.0,12.0
ChIJ4-YJ-StrukcRSPvsZTWkcqU,1,8.5,18.5,10.0
ChIJU3oMMOtUt0cRKBYrLXi6S9E,1,8.0,19.0,11.0
ChIJFdXPG3sdukcR5aSbXu-YMQY,1,8.5,19.0,10.5
ChIJHc4-ygx_ukcR7kXXSGQJkpU,1,8.0,19.0,11.0
ChIJt3IVTGeEsEcRCIJ3_i_SCJk,1,9.0,19.0,10.0
ChIJ4ZiTvNQZukcR-JeczzbCFMA,1,8.0,20.0,12.0
ChIJH0J0xhgEukcRewfMAyoKQRY,1,8.5,20.0,11.5
ChIJ1zQvr6BQt0cRk2x0jH6lVyQ,1,8.0,19.0,11.0
ChIJY8h2e-KHukcRX93Xxe2_tF4,1,8.0,20.0,12.0
ChIJhawjYeE9ukcR-AkNv4hECgA,1,8.5,19.0,10.5
ChIJiyLUuhJhukcRG70qhg7jiRY,1,8.0,19.0,11.0
ChIJOZ8f65N0sEcRsOWg2Jnzs_8,1,8.5,19.5,11.0
ChIJKRi3JOcLsEcR3BTl8oJc51U,1,8.5,20.0,11.5
ChIJx3gPHGAKsEcRDTHhxR2wCV4,1,8.5,20.0,11.5
ChIJsQvB3quvukcRu4iZ3PXmRiI,1,8.5,20.0,11.5
ChIJ_9dXqREMsEcRYyySer09fgc,1,8.5,19.0,10.5
ChIJU7ipOroMsEcRfB-Omy_o1s0,1,8.5,18.5,10.0
ChIJKXv27TMLsEcROWsuqgHn_vk,1,8.5,20.0,11.5
ChIJ2c3R0q90sEcRMje8m3uwNXc,1,6.0,22.5,16.5
ChIJLfuMrbR0sEcRAXQ3JngBUcc,1,9.0,20.0,11.0
ChIJPzswmV5zsEcRTahO_mqTJGw,1,8.5,19.0,10.5
ChIJY-450rF0sEcRWgB7j37prH4,1,8.5,20.0,11.5
ChIJS1A4icwLsEcRnVNBeX5ZKRI,1,9.0,19.0,10.0
ChIJCx_iuZ90sEcR-JCEhm3NGwQ,1,8.0,20.0,12.0
ChIJP9Bqk4cMsEcRBGpo4ASQgFE,1,8.5,19.0,10.5
ChIJj7e2qGULsEcRV1g2BDbf7-c,1,8.5,19.0,10.5
ChIJ84d07pULsEcRGjGgPOw00Pk,1,8.0,20.0,12.0
ChIJIQWLmLB0sEcRCG5OG716vmM,1,8.0,20.0,12.0
ChIJl55lyUJzsEcRgFQUS4ikiE8,1,8.5,20.0,11.5
ChIJ5Z5q56cKsEcRU4tk-HoYUjg,1,8.5,18.5,10.0
ChIJ2c3R0q90sEcRZVzQ_J5c-E8,1,7.0,20.5,13.5
ChIJWxQqHOwMsEcRyIFiPBTGgxE,1,9.0,20.0,11.0
ChIJ6wx-eLINsEcRhAlrOpFPrs0,1,8.5,19.5,11.0
ChIJm04ygFkSsEcRu0IY9GJq6pc,1,8.5,18.5,10.0
ChIJJy4BExkQsEcRs8gqKAIwn3g,1,8.0,20.0,12.0
ChIJ9X-DmlAPsEcRt6qKKQx5b50,1,8.0,21.0,13.0
ChIJDcDZaDdzsEcRKtjlyuUxqgs,1,8.5,19.0,10.5
ChIJ5WQpjOAKsEcRh44wxoEwSq4,1,8.5,19.0,10.5
ChIJbSaTav8PsEcRWzet74zfUJk,1,8.0,20.0,12.0
ChIJ3eLCVOEKsEcR_LKmqpRZPFE,1,8.5,20.0,11.5
ChIJlahl_r90sEcRGZ64vnY2vSE,1,9.0,18.5,9.5
ChIJE-t-1q90sEcRDxcfYoEcXRk,1,6.0,24.0,18.0
ChIJUycGTDULsEcRkc7d3fe9RCk,1,8.5,20.0,11.5
ChIJC64QLW0KsEcRsM2iqLnxCVA,1,8.0,20.0,12.0
ChIJEVPH-gR1sEcR5YGmR41HaHo,1,8.5,19.0,10.5
ChIJkxt8YOZysEcRd5GW47mDM6Y,1,9.0,20.0,11.0
ChIJk-bZQ_NzsEcRuBLDe_X1QG8,1,8.5,18.5,10.0
ChIJTex38Kl0sEcRnyk68JbSF3o,1,8.5,20.0,11.5
ChIJ8UhYfCR1sEcRaG7V85s3Cps,1,8.5,20.0,11.5
ChIJAZXTwO6mukcRQKkh2ZTQm0k,1,8.5,18.5,10.0
ChIJybtAx9kHsEcRpKEspqb_vrw,1,9.0,18.5,9.5
ChIJ_dm-GA10sEcRprvvxnnQMAI,1,9.0,18.5,9.5
ChIJdffOwgVxsEcRIMTBezuaAIU,1,8.5,19.0,10.5
ChIJkU15IlVxsEcRgyjrR3EXFN4,1,8.5,19.0,10.5
ChIJUbwB-611sEcR8F6TIkGwbdo,1,8.0,20.0,12.0
ChIJKcr0HXltsEcR6ESbGuRLtpo,1,9.0,20.0,11.0
ChIJ0wb0b-ZysEcRlgPKE-ubU0s,1,9.0,20.0,11.0
ChIJ1w9KBE50sEcRx7k6T8rf1t4,1,8.5,19.0,10.5
ChIJocI3BPigukcRUcuU_soTK-I,1,9.0,20.0,11.0
ChIJf79eiIhzsEcRMAp1rV0Btgw,1,8.0,20.0,12.0
ChIJ7_t8QbtzsEcRKziPoeFPoHg,1,8.0,20.0,12.0
ChIJu57dwcqdukcRYSVuKY85zrs,1,8.5,18.5,10.0
ChIJ9WQ2tQJ2sEcRydUJWYo4fvE,1,8.5,19.0,10.5
ChIJ_xxCQeBwsEcRpqTQ3MnTJNw,1,9.0,19.0,10.0
ChIJT3HmC6mvukcRtVl1lf2qlk4,1,8.0,20.0,12.0
ChIJvwr8bgWqukcRMPGeDHFqLyc,1,8.0,20.0,12.0
ChIJMUTSSQOvukcRXFsDLS3qz3I,1,8.5,20.0,11.5
ChIJ2bBGXNR2sEcREaWC9qiyEvs,1,8.5,19.0,10.5
ChIJf4wodkD-r0cRrr_QNu1-ySE,1,8.5,19.0,10.5
ChIJYzvmIB12sEcRFGbb4v3Ok70,1,9.0,20.0,11.0
ChIJ_____2-vukcRjngcppsonVo,1,8.0,20.0,12.0
ChIJG6ml3hodsEcRVK4vXitzkdk,1,8.5,18.5,10.0
ChIJf-7tPt17sEcRDgM2Wbgsgss,1,9.0,19.5,10.5
ChIJGf6qDuqbukcRVOnP6PiMymo,1,8.5,18.5,10.0
ChIJ4-hHhZ2kukcRphHGDCfUanY,1,8.5,19.0,10.5
ChIJAwRoAfd7sEcRqpwZGW-ycCY,1,9.0,19.0,10.0
ChIJ7W8GKuuCukcRCyKY5LtOtb4,1,8.5,19.0,10.5
ChIJrcRJ36uvukcRhPoAMbVmQGc,1,8.0,20.0,12.0
ChIJY5LHJK9ksEcR8AvCUdEK3Do,1,8.0,18.5,10.5
ChIJAz0vxlB_sEcRmAuC_zR68ug,1,8.5,19.0,10.5
ChIJEc6zQs-zukcRyFKRUY60uds,1,9.0,20.0,11.0
ChIJpRL4AMZQpUcRGMsO7VJE2y0,1,8.0,21.0,13.0
ChIJu0BrbSqbukcRZwlPyqzdjgY,1,8.0,20.0,12.0
ChIJ8yMziIjjr0cR8mKmXxuSRaE,1,8.0,20.0,12.0
ChIJZUqfi6V9sEcR8Z97gsIVRrg,1,9.0,19.0,10.0
ChIJ21juCB5XpUcRZ-e9UAM464I,1,8.0,20.0,12.0
ChIJX8mxUvCOukcRA5i6loggQrQ,1,8.0,20.0,12.0
ChIJb_LbrB9RpUcRL6AzkPfRlj8,1,8.5,20.0,11.5
ChIJkbbtwliOukcRKEg2wBoi48s,1,8.0,20.0,12.0
ChIJ86uP3RhFpUcRwVRCjpGt5mk,1,8.0,20.0,12.0
ChIJO0_iZxdFpUcRWcRFfMYyxEw,1,9.0,20.0,11.0
ChIJG0fj3_COukcR7wnjkO0fh94,1,8.5,20.0,11.5
ChIJ_w6tVJQLsEcRZMLPl_i60R8,1,8.5,20.0,11.5
ChIJ2c3R0q90sEcRQAU0qTCJMZY,1,8.5,20.0,11.5
ChIJCx_iuZ90sEcRsxa0IemDChI,1,8.5,20.0,11.5
ChIJYbHfCI50sEcRD1GxhVGsQy4,1,8.5,20.0,11.5
ChIJV8ozs7x1sEcRVa0Jz3JjBx0,1,8.5,20.0,11.5
ChIJi1WW-wavukcR4Ga7se3CbBE,1,8.5,20.0,11.5
ChIJOxOHGmeRr0cRS2xD7Q_Ec8A,1,8.5,18.5,10.0
ChIJCftnc49epUcRaxL-ILLMSaI,1,9.0,20.0,11.0
ChIJSTpTSNj1r0cR2ZqXBrCKLGc,1,9.0,20.0,11.0
ChIJjx7IR0uSr0cRmxZ4dxXWDYY,1,8.0,20.0,12.0
ChIJD2l2an2Sr0cRltN7oUaYDiA,1,8.5,19.0,10.5
ChIJJUxbIX-Qr0cR9VQ-mJDZk5Q,1,8.0,20.0,12.0
